"Title","Year","Source title","DOI","Link","Abstract","Author Keywords"
"Economic trade-offs of harvesting the ocean twilight zone: An ecosystem services approach","2024","Ecosystem Services","10.1016/j.ecoser.2024.101633","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85192251733&doi=10.1016%2Fj.ecoser.2024.101633&partnerID=40&md5=d01ecff8e566b34611e3e25990056458","The mesopelagic or ocean twilight zone (OTZ) in the ocean contains huge numbers of fish in a relatively pristine environment and may therefore attract interest as a commercial fishery. In this study we evaluate in economic terms, the likely trade-offs between the different services provided by the mesopelagic layer in the Bay of Biscay and the societal benefits of its commercial exploitation. Benefits arise mainly from the likely use of this group of species as raw material for producing fishmeal and fish oil. Costs are derived from the loss in climate regulating and cultural, services, but also from the loss in the provisioning service of other commercial species. To do so we compare the current non-exploited status with a situation in where mesopelagic fishes are harvested at levels capable of producing the Maximum Sustainable Yield. Results suggest that if mesopelagic fishes are harvested, a mean value of 1.2 million Euro loss in a year will be created in the Bay of Biscay, although in a range between 42 million Euro loss and 48 Euro million benefits. This uncertainty comes, mainly, from the limited existing knowledge of the mesopelagic fishes’ biomass but also from the uncertainty on the biomass of the rest of the species of the studied ecosystem. The large range indicates that a better understanding of the mesopelagic ecosystem is needed, however, results also show that ecosystem services under no exploitation provided by the OTZ could be more valuable than the fishmeal and fish oil that potentially could be obtained from the fishes harvested in this sea layer. © 2024 Elsevier B.V., All rights reserved.","Economics; Ecosystem Services; Fishing; Mesopelagics; Uncertainty; Valuation"
"Corrigendum to “Effects of linear landscape elements on multiple ecosystem services in contrasting agricultural landscapes” (Ecosystem Services (2024) 67, (S2212041624000226), (10.1016/j.ecoser.2024.101616))","2024","Ecosystem Services","10.1016/j.ecoser.2024.101632","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85192169746&doi=10.1016%2Fj.ecoser.2024.101632&partnerID=40&md5=54c57cfec755379e707b866b76b81020","The authors regret that the acknowledgements were not visible in the original version of the paper. They would like to acknowledge that the research conducted for this study was financially supported by the European Union's Horizon 2020 research and innovation action 'Contracts2.0' funded under grant agreement no. 818190. The authors would like to apologise for any inconvenience caused. © 2024 Elsevier B.V., All rights reserved.",""
"Legal and political arguments on aquatic ecosystem services and hydropower development – A case study on Kemi River basin, Finland","2024","Ecosystem Services","10.1016/j.ecoser.2024.101623","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85190772433&doi=10.1016%2Fj.ecoser.2024.101623&partnerID=40&md5=166dc3dad9ad702f7f44ef75e7506110","The co-production of ecosystem services (ES) is an intertwined social-ecological process in which natural and anthropogenic contributions together produce a specific ES. Despite multiple studies in which ES trade-offs have been assessed, few empirical studies on arguments for biodiversity and ES exist, in which ES co-production function as a theoretical framework. In this paper, we study the co-production of aquatic ES and analyse political and legal arguments on biodiversity and ES in a long-standing dispute over hydropower and reservoir construction in the Kemi River basin, Finland. Specifically, we investigate what kinds of representations of ES co-production can be identified from stakeholder argumentation and in legal ruling. Our data consists of 26 semi-structured interviews conducted in 2017 and again 2019 to 2020, 144 news articles, and 4 administrative court resolutions. The results show that the arguments used by the stakeholders aim at maintaining the existing hydrological regime and expanding the use of natural resources, establishing river basin management that considers the multiple uses of river, including recreation, or protecting the last untouched stretches of the river and riparian ecosystems. The analysis also reveals that what is considered a valid and effective argument for specific audiences differs for political and legal audiences. The results of this study show that ES co-production concept set emphasis on the diversity of arguments, including the arguments on biodiversity and sociocultural values, which can contribute to governance and management interactions. © 2024 Elsevier B.V., All rights reserved.","Aquatic Ecosystem Services; Arguments; Ecosystem Services Co-production; Hydropower; Nature's Contributions To People"
"Ecosystem service multifunctionality and trade-offs in English Green Belt peri-urban planning","2024","Ecosystem Services","10.1016/j.ecoser.2024.101620","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85190611696&doi=10.1016%2Fj.ecoser.2024.101620&partnerID=40&md5=1864b8f87b8112e99f8d0da7f94089b1","Green Belt policies govern peri-urban landscapes globally by restricting built development. Yet, they often have little consideration for the land within them. This is especially the case in England where ecosystem services are poorly accounted for in Green Belt policy, whilst also being viewed as a development obstacle, with few environmental and social benefits; a situation mirrored in peri-urban landscapes globally. Moreover, there is a significant research gap into Green Belts through the socio-ecological lenses of ecosystem services and multifunctionality, which allows populist discourses to go unchallenged. Using modelling and participatory mapping data this paper addresses this gap by quantifying the ecosystem service supply, trade-offs and multifunctionality of the North-East Green Belt, and the wider planning and policy implications. The results show that contrary to claims, Green Belts in England can and do provide multiple benefits to people when studied through these lenses. However, levels of individual ecosystem services and overall multifunctionality differ spatially within Green Belts resulting in opportunity areas as well as potential losses of ecosystem services from development. Areas of deciduous and coniferous woodland as well as key “green wedges” close to urban populations were found to be multifunctionality “hots-spots”, whereas arable and improved grassland provide notable “cold-spots”. Trade-offs were mostly from provisioning services. We argue that Green Belt policies explicitly and holistically accounting for ecosystem services could catalyse a multifunctional opportunity space for climate, nature and people in peri-urban landscapes. Additionally, our study demonstrates the conceptual merits of ecosystem service multifunctionality for planning. © 2024 Elsevier B.V., All rights reserved.","Ecosystem Services; Invest; Landscape Planning; Multifunctionality; Peri-urban; Planning Policy"
"Measuring non-use values to proxy conservation preferences and policy impacts","2024","Ecosystem Services","10.1016/j.ecoser.2024.101621","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85190611236&doi=10.1016%2Fj.ecoser.2024.101621&partnerID=40&md5=915f967bef4e3b81aac224e56121cf48","The behavior of local natural resource users is not only affected by economic incentives but also by a diverse set of motivations and underlying values. These non-monetary drivers are crucial in safeguarding long-term positive conservation outcomes. However, measuring these factors still constitutes a significant challenge. Building on lessons learned from established methodology such as attitudinal or behavioral measures, we showcase how a contingent valuation method and experimental donation tasks can be used to measure relative changes in non-use values and are a good proxy for conservation preferences. We exemplify this approach within the context of a case study in northern Namibia, where it was employed to investigate whether exposure to a community-based conservation program affects individual conservation preferences. Our findings show that our approach can serve as a complement to established measures for conservation preferences while avoiding some of the existing pitfalls such as demand effects or costly data collection associated with behavioral and attitudinal measures. © 2024 Elsevier B.V., All rights reserved.","Conservation Policy; Conservation Preferences; Contingent Valuation; Deliberative Monetary Valuation; Donations; Hypothetical Bias"
"Empirical assessments of small-scale ecosystem service flows in rural mosaic landscapes in the Ethiopian highlands","2024","Ecosystem Services","10.1016/j.ecoser.2024.101622","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85189979781&doi=10.1016%2Fj.ecoser.2024.101622&partnerID=40&md5=95ca0e1d34d545ca41feee14d0de6974","Human activities have rapidly altered natural ecosystems worldwide, resulting in fragmented ecosystems that are either culturally or formally protected. These ecosystem patches can be critical for ecosystem services (ES) that support human well-being. In the Ethiopian highlands, the remaining church forests and wetlands have a unique conservation status and are part of the global priority areas for biodiversity conservation. ES flows from these ecosystems to surrounding benefiting areas lack local-scale field evidence data and are not well-understood. Here, we empirically quantify the distance-dependent flows for four ES: grass biomass, microclimate regulation, crop pollination, and soil erosion retention since they exhibit considerable variation in spatial scales and processes of ES flows. The effect of spatial distance on each ES benefit flow was analysed using spatially explicit empirical models. The key findings are as follows: (1) The benefit of ES varies significantly with distance to the source ecosystems. (2) ES supply is determined by the extent (fragmentation) and condition of ecosystems, together with ecosystem type. (3) The quantity and number of ES provided decreases with distance from the source, and beneficiaries up to 3 km of the source only receive one type of ES (grass biomass). Approximately 80 % of the benefiting areas are within a radius of 200 m from forests and wetlands. Bundles of multiple ES types are received at the frontiers of service-providing ecosystems, where number of benefits are compared at particular locations from the source point. The investigated ecosystems (440 km2) provided benefits to 8,770 km2 for the four types of ES. Our findings imply that non-linear effects of key ecosystem variables need to be considered when mapping the distance-dependent ES flows. This study helps to understand the spatial connectivity between ecosystems and beneficiaries in the human-nature interdependency, which is useful for developing different strategies for ES conservation. © 2024 Elsevier B.V., All rights reserved.","Church Forests; Ecosystem Service Flows; Gamms; Remote Sensing; Spatial Decay; Wetlands"
"Contribution of urban trees to carbon sequestration and reduction of air pollutants in Lima, Peru","2024","Ecosystem Services","10.1016/j.ecoser.2024.101618","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85189815271&doi=10.1016%2Fj.ecoser.2024.101618&partnerID=40&md5=d0bfd1a71d821df4f7d3b827e0124c67","Urban green areas, such as parks, squares, and tree-lined streets, are part of nature-based solutions (NBS) that provide ecosystem services to address these urban issues. However, there is limited knowledge about the contribution of tree species and overall ecosystem services provided by urban trees under public management, especially in Latin America. This study aimed to provide information on the contribution of urban trees in reducing highly incident pollutants, such as CO<inf>2</inf>, particulate matter (PM 2. 5 and 10), and greenhouse effect gas compounds (GEG) in the city of Lima (Peru), using the I-tree package software tool for estimating ecosystem services. The results demonstrate that urban trees under public management in Lima significantly contribute to pollutant reduction and the sequestration and storage of CO<inf>2</inf> in the city, being that storage is nearly 50% of the levels observed in native temperate forests in Latin America and higher than the value measured in some xerophytic native forests in the same region. Other evaluated pollutantś levels are significantly reduced. Differences among tree species were observed, showing amatillo (Ficus pertusa L. f.) and red eucalyptus (Eucalyptus camaldulensis Dehnh.) as higher contributions to pollutant reduction, with Erythrina falcata Benth. as a native species having significant carbon storage (1,27 t/individual). This information is highly relevant for professionals and public institutions involved in urban planning and management, particularly urban tree management. It shows that tree species selection influences the mitigation of pollutant levels in cities while increasing other ecosystem services, thereby contributing to improving citizens' health. © 2024 Elsevier B.V., All rights reserved.","Cities Pollution; Ecosystem Services; Nature-based Solutions; Urban Trees"
"Indicating landslide hazard from tree rings – Ecosystem service provided by an alder forest in the hengduan Mts, Sichuan, China","2024","Ecosystem Services","10.1016/j.ecoser.2024.101619","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85189503293&doi=10.1016%2Fj.ecoser.2024.101619&partnerID=40&md5=98e9d6c71f1188cf3bf76af8fecdba66","Landslides are destructive geomorphological processes that cause economic and social losses. This stimulates the development of new tools related to landslide hazard. Recently, trees, their growth rings and dendrochronology have become widely used in landslide studies. Thus, this study aims to explore the potential of trees in providing landslide-monitoring ecosystem services through dendrochronology. In our opinion, establishing such an idea would help promote empirical evidence on the efficiency of tree-ring-based tools to decision-makers. We use the example of a landslide in the Moxi basin, Sichuan, China and present results of dendrochronological analysis of growth eccentricity in 48 Nepalese alder (Alnus nepalensis) trees. This analysis provided data on event timing and magnitudes, average frequency and recurrence interval for reactivation of the study landslide, as well as spatial variability of landslide active. Based on dendrochronological data we were also able to determine the current slope balance and general hazard of landslide reactivation on the study slope. Our study shows that trees and dendrochronology can provide data on the activity of landslides that can complement and improve the results of standard engineering methods. Moreover, dendrochronology itself can provide the full information needed for landslide hazard assessment, monitoring and prediction. © 2024 Elsevier B.V., All rights reserved.","Dendrochronology; Geohazard Prevention; Landslide Hazard; Tree"
"Quantifying ecosystem services from trees by using i-tree with low-resolution satellite images","2024","Ecosystem Services","10.1016/j.ecoser.2024.101611","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85189432090&doi=10.1016%2Fj.ecoser.2024.101611&partnerID=40&md5=e33031051c6f8a9ab7821e03a9e91931","Air pollution on a worldwide scale poses significant risks to our health and food security. Trees, as ecosystem units, play a huge role in mitigating air pollution but quantifying this ecosystem service in the most polluted regions of the world is difficult due to a lack of relevant data. The ability of trees to mitigate air emissions is evaluated by the i-Tree Eco tool, which uses the tree inventory data based on high-resolution data such as LiDAR, which is predominantly available for the countries in the global north. In contrast, for most countries in the global south, collating such information is difficult and, therefore, obtaining the tree inventory and usage of i-Tree Eco is challenging. To circumvent these lacunae, in this study, we propose a method hinging on remote sensing based on readily available Landsat satellite images. We validate our approach on Balboa Park, San Diego, California, for which both LiDAR and Landsat data are available, and showcase its applicability to the South Delhi and Chennai city regions of India, where LiDAR data are not available. © 2024 Elsevier B.V., All rights reserved.","Carbon Sequestration; Ecosystem Services; I-tree Eco; Pollution Removal; Remote Sensing"
"Effects of linear landscape elements on multiple ecosystem services in contrasting agricultural landscapes","2024","Ecosystem Services","10.1016/j.ecoser.2024.101616","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85188998116&doi=10.1016%2Fj.ecoser.2024.101616&partnerID=40&md5=57ca0785f72e2e46f4b11af1fe02797a","Linear landscape elements, such as field margins, are agricultural practices whose adoption is supported by agri-environmental climate measures (AECMs). AECMs are meant to improve ecological conditions on farms and surrounding areas. The effectiveness of AECMs to enhance the supply of multiple ecosystem services (ESs) is still debated and knowledge on the resulting ESs bundles under different practices stemming from AECMs is still lacking. We aimed at assessing the potential of AECMs that promote the implementation of linear landscape elements to provide high levels of multiple ESs and at analyzing bundles at landscape level in different geographical contexts. We assessed the potential effects of linear landscape elements (woody, grassy, flower and a mix) on six ESs (food and feed provision, pollination, pest control, climate regulation, aesthetics, and habitat maintenance), combining scenarios and spatially explicit modelling approaches. Our results showed the positive effects of linear landscape elements on all regulating and cultural ESs. The more abundant the linear elements, the higher the overall ESs supply. However, the effect of linear landscape elements on multiple ESs depended on the types of linear elements and the geographical context of their implementation. When the supply of the ES was already high in the baseline situation, the changes induced by the implementation of the linear elements were much lower than when the baseline situation showed a lower initial supply of one or several of the ESs. Our analyses give insights on the efficiency of AECMs on multiple environmental targets. Our approach is a first step towards a general framework for an ex-ante integrated analysis of AECMs that can be used to design agri-environmental policies. From a more practical perspective, our results can form a basis for additional payments for AECMs. Our study also confirms the relevance of the EU biodiversity strategy that commits to ensure at least 10% of agricultural area as high-biodiversity landscape features such as linear landscape elements, and the relevance of the enhanced conditionality and eco-schemes in the reformed Common agricultural Policy targeting non-productive elements and biodiversity. © 2024 Elsevier B.V., All rights reserved.","Agri-environmental Schemes; Agricultural Practices, Modelling; Buffer Strips; Field Margins; Scenarios"
"Justice in access to urban ecosystem services: A critical review of the literature","2024","Ecosystem Services","10.1016/j.ecoser.2024.101617","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85188778521&doi=10.1016%2Fj.ecoser.2024.101617&partnerID=40&md5=188be4c959f3a178d8212cd4c43578bf","Ecosystem services are crucial for urban resilience, climate change adaptation and mitigation, and sustainable development. Incorporating these services in urban environments involves various principles, partnerships, organizational strategies, and methodologies. A vast body of research exists on ecosystem services. However, there is a lack of studies that address equity concerns in access to urban ecosystem services. This paper critically reviews the literature to investigate the state of access to ecosystem services in urban areas. We use deductive content analysis for this purpose. We explore traditional concepts of justice and update them by examining the sources and types of ecosystem services in urban environments. We examine justice typology considering various social, environmental, infrastructural, ecological, and mobility issues. We also explore different justice dimensions, including distributional, procedural, recognitional, and restorative issues. Results showed a notable prioritization of green infrastructures (73%) over blue infrastructures (5%). Furthermore, there has been an apparent emphasis on cultural services (42%) and regulating services (25%) in offering recreational activities, fostering social integration, improving place-making capabilities, showcasing adaptability, and demonstrating resilience. An important finding is that most of the publications (87%) highlight that there is no justice in access to ecosystem services. Regarding typologies, we found that there has been more attention to environmental justice, and infrastructural, ecological, and mobility justice are underexplored. As for dimensions, more attention has been paid to distributional and recognitional justice at the cost of restorative justice. A key shortcoming is that cities in the Global South are not adequately represented in the literature, despite their significance for achieving sustainable urban development in the coming decades. © 2024 Elsevier B.V., All rights reserved.","Cities; Ecosystem Services; Green Infrastructure; Inequity; Justice; Urban Sustainability"
"Accounting for the value of ecosystem services of floodplains in Germany – National studies matter","2024","Ecosystem Services","10.1016/j.ecoser.2024.101615","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85188711961&doi=10.1016%2Fj.ecoser.2024.101615&partnerID=40&md5=c02a8d3c11ae7ba533c25b7c37baa350","Floodplains are among the most valuable and most threatened ecosystems. Worldwide, degradation and restoration are taking place at the same time. In Germany, more than 90% of the floodplains are degraded, and restoration is carried out through several projects because the benefits floodplains provide are already known, though not yet quantified. Decision makers and politicians are still in need of economic values, e.g. for cost-benefit analyses. Therefore, we sought to conduct a review of ecosystem services (ES) in German floodplains to provide a policy-relevant summary of estimated ES valuation efforts. While there are many reviews and meta-analyses in the scientific literature, they use data on an international scale. While international synthesis has value, assuming internationally synthesized values can be used to represent local or national values can be problematic due to unknowable transfer errors. In focusing on only German studies, we found that there were not enough data available for a German floodplain meta-analysis or review that could produce locally policy-relevant information. Only five floodplain ES were investigated in 14 studies between the years 2000 and 2021 within Germany, which provided enough data and study descriptions for a comparison of homogenized values. In total, ES of more than 4000 €2015/ha/yr were provided for German floodplains, which is much lower than global reviews, however, because of which and how ES are considered. There is an urgent need for representative studies examining how ecosystem values are generated and perceived to provide locally relevant information. There is a strong focus within meta-analytical studies on the international scale to overcome the data scarcity issue at the expense of local relevance. This is a fundamental trade-off that must be acknowledged. © 2024 Elsevier B.V., All rights reserved.","Ecosystem Services; Floodplain; Germany; Perceptions; Valuation"
"Effects of cultural landscape service features in national forest parks on visitors’ sentiments: A nationwide social media-based analysis in China","2024","Ecosystem Services","10.1016/j.ecoser.2024.101614","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85188005595&doi=10.1016%2Fj.ecoser.2024.101614&partnerID=40&md5=8daf46ae8e3e2d3339561b967d0dbe69","National Forest Parks (NFPs) represent the highest level of the forest park system in China and have long been considered to cultivate positive experiences among visitors through their rich cultural services. However, there is limited knowledge of the relationship between the cultural dimension of landscape services (CLSs) in NFPs and visitors’ positive experiences. This study represents the first effort to investigate the effects of NFP CLSs on visitors’ expressed sentiments and aims to further identify the relative importance of various CLS features. A total of 267 NFPs across 31 provinces in China were selected as case studies, and approximately 300,000 visitors’ online comments from a widely used travel platform (CTrip) were obtained for sentiment analysis using natural language processing. A novel systematic framework for assessing CLSs was proposed, encompassing five principal features and 19 indicator subcategories. Ordinary least-squares and spatial regression models were used to reveal associations between NFP CLSs and expressed sentiments, whereas the XGBoost model and Shapley Additive exPlanations (SHAP) values were employed to identify the relative importance of NFP CLS features. Three major findings were observed: First, the feature scoring of CLSs in NFPs was unevenly distributed across the country, with scores along the eastern seaboard relatively higher than those inland in the northwest. Second, beneficial associations between the five principal CLS features and visitors’ expressed sentiments were suggested. Third, the influence of landscape aesthetics was particularly prominent in promoting visitors’ positive sentiments, followed by education, physical activities and health, recreation and tourism, and cultural heritage and spiritual practices. These findings provide valuable insights for health-oriented NFP management, policies, and planning. © 2024 Elsevier B.V., All rights reserved.","Decision Tree; Landscape Services; Machine Learning; Natural Language Processing; Social Media"
"How have measuring, mapping and valuation enhanced governance of ecosystem services?","2024","Ecosystem Services","10.1016/j.ecoser.2024.101612","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85187934492&doi=10.1016%2Fj.ecoser.2024.101612&partnerID=40&md5=3722d066a80c3cac7d7adf23bfecd532","In 2012 we sought to operationalize ecosystem services for governance, and asked in our Ecosystem Services paper (Primmer and Furman, 2012): “Do measuring, mapping and valuing integrate sector-specific knowledge systems?” Since our paper, much operationalization and innovation work has been done toward integration. In this paper, we analyze articles addressing governance of ecosystem services and measuring, mapping and valuation from 2013 to today. Our review shows that much of the research addressing governance does it in relatively distanced ways, suggesting analytical and operational tools and improvements, rather than analyzing governance in-depth. Yet, it is apparent that over the ten years, inventorying of ecosystem services has given way to meaningfully integrated assessments and trade-off analyses as well as to in-depth analyses of stakeholder perceptions and argumentation. Participatory approaches, stakeholder mapping and actors’ roles have been integrated with more technical mapping, grounding analyses in decision-making. Valuation has become routine, yet also more explorative and in-depth, feeding to specific decision-making situations and general policy discussions. Based on the still existing gaps, we suggest that while measuring, mapping and governance should continue to be integrated into governance processes, also the political and administrative processes driving governance need a strong message from the scientific community analyzing ecosystem services governance; so strong that it is on par with the alarming messages about the state and trends of biodiversity and ecosystem services. Governance research has already produced the core message: Securing sustainability of ecosystem service provision, together with safeguarding ecosystem functions and the biodiversity that those functions rely on, requires knowledge integrating locally adapted tools and engaging transparent policy processes. © 2024 Elsevier B.V., All rights reserved.",""
"Mapping ecosystem services in Colombia: Analysis of synergies, trade-offs and bundles in environmental management","2024","Ecosystem Services","10.1016/j.ecoser.2024.101608","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85187496198&doi=10.1016%2Fj.ecoser.2024.101608&partnerID=40&md5=01aa67888440b2a57eb1f74aaa46e313","Ecosystem services (ES) have gained significant attention in recent years from the global environmental initiatives that involve science and policy. Multiple scholars have analyzed how ES are integrated with environmental policies, plans, and strategic assessments. However, there is a lack of information on how countries translate these policies, plans and assessments into concrete environmental management actions that integrate an explicit ES approach. To help fill this gap, we analyze how the Colombian Regional Autonomous Corporations (CARs) have used the ES approach in their environmental management projects implemented between 2004 and 2015. This study aims to analyze the type and diversity of ES managed by the CARs, as well as the synergies, trade-offs, and bundles of ES prioritized by them. We used content analysis of the CARs reports and statistical analysis to explore whether CARs explicitly use the ES concept. Our results showed that provisioning, regulating, and cultural ES were similarly prioritized by the CARs, however, explicit mention of ES was limited. Regulating services showed remarkable potential for synergies, and there was a pattern of trade-offs between cultural and some regulating and provisioning services. We found three bundles of ES: “Restoration and conservation of agrosystems”, “Mosaic of services” and “Farming and fibers” occupying, respectively, 9, 36 and 55% of the total area of Colombia. Our findings show that multiple ES are targeted and affected by environmental management actions. The contribution of this study has the potential to inform adequately policy decisions to be used in environmental management and planning practices to prioritize areas for maximizing ES provision. © 2024 Elsevier B.V., All rights reserved.","Bundles; Environmental Management; Environmental Policy; Social-ecological Systems; Synergies; Trade-offs"
"Tradeoffs in people's perceptions about ecosystem services and disservices related to bats: Implications for managing agroecosystems and conserving bats","2024","Ecosystem Services","10.1016/j.ecoser.2024.101609","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85187172988&doi=10.1016%2Fj.ecoser.2024.101609&partnerID=40&md5=f0967a4ac315de545a6061a11f98ad37","Understanding the potential tradeoffs in the social perceptions of ecosystem services (ED) and disservices (EDS) may help decision-making when managing human-modified landscapes like agroecosystems. These tradeoffs are critical when ES and EDS come from the same “provider”. Using bats as a provider example, we show how understanding tradeoffs between ES and EDS may assist in exploring management actions to mitigate human-bat conflicts and thus promote bat conservation. We used a socio-cultural approach consisting of focus groups and individual stakeholder interviews. People noticed more EDS than ES related to the presence of bats, mainly personal security (fear of attacks) and health (risk of disease transmission). Suppression of insect agricultural pests was the most frequently mentioned service. Incomplete and distorted information from mass media sources strongly influences people's perceptions of bats. Avoiding human-bat contact may help counteract the fear, insecurity and unpleasantness people perceive from bats. Innovative management interventions, such as bat boxes and other artificial roosts, may help to favour bat conservation and their role in the agroecosystem, while other management actions (e.g., educational programs to reinforce ES) help balance ES and EDS tradeoffs. Nevertheless, balancing the tradeoffs in people's perceptions of ES and EDS related to bats and collaboration among public and private institutions is necessary to facilitate conservation, management, and environmental education. Our findings recognise society's challenges and how best to identify, protect, and conserve critical human and ecosystem health services in agroecosystems and human-modified landscapes. © 2024 Elsevier B.V., All rights reserved.","Cascade Model; Ecosystem Services Valuation; Human Well-being; Qualitative Research; Social Perceptions; Socio-cultural Valuation"
"Aligning nature-based solutions with ecosystem services in the urban century","2024","Ecosystem Services","10.1016/j.ecoser.2024.101610","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85187023074&doi=10.1016%2Fj.ecoser.2024.101610&partnerID=40&md5=f7603b1937cff6617624116a72d80d4c","In an increasingly urbanized world, the concepts of ecosystem services and nature-based solutions can help tackle grand challenges. However, ambiguity in their definitions and in the relationship between the two concepts complicates comprehensive research efforts as well as their effective application in policy and planning in urban systems. This paper presents a framework to clarify and explicitly relate the two concepts, enhancing their applicability in the management of urban challenges. Within the framework, addressing urban challenges serves as the starting point for the development and implementation of nature-based solutions. Nature-based solutions alter the flows of ecosystem services that are produced by an ecosystem by altering the performance of the ecosystem or by changing how people engage with the ecosystem. This results both in changes in the target ecosystem services, as well as non-targeted ecosystem services, leading to benefits. Using two illustrative case studies, we show how the framework can be applied to two urban challenges that are expected to increase in intensity in cities across the world: stormwater management and urban heat stress. Moreover, we highlight key research topics that will benefit from more integrated use of nature-based solutions and ecosystem services. The framework helps emphasize co-benefits, and can be used to help make co-benefits and multifunctionality explicit in urban decision-making and planning processes. © 2024 Elsevier B.V., All rights reserved.","Cities; Framework; Solution Space; Stormwater; Urban Cooling; Urban Planning"
"Economic values for ecosystem services: A global synthesis and way forward","2024","Ecosystem Services","10.1016/j.ecoser.2024.101606","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85186577694&doi=10.1016%2Fj.ecoser.2024.101606&partnerID=40&md5=8d20b1542b5c182731cc17299565f97c","This paper presents a global synthesis of economic values for ecosystem services provided by 15 terrestrial and marine biomes. Information from over 1,300 studies, yielding over 9,400 value estimates in monetary units, has been collected and organised in the Ecosystem Services Valuation Database (ESVD). This is a substantial expansion of data since the de Groot et al. (2012) description of the ESVD and provides an important juncture to explore developments in the use of valuation methods and the contexts in which valuations are conducted. In this paper we provide summary values for 23 ecosystem services from 15 biomes to represent the magnitude, variation and gaps in economic values. To enable the comparison and synthesis of values, estimates in the ESVD are standardised to a common set of units (Int$/ha/year at 2020 price levels). This data provides a basis for value transfers to inform decision-making in current policy contexts but requires due consideration and adjustment for context specific determinants of value. Although the coverage of the ESVD is global, the geographic distribution of data is not even. There is a particularly high representation of European ecosystems and relatively little information for Russia, Central Asia and North Africa. Therefore, the data are not globally representative of biophysical and socio-economic contexts. The distribution of data across ecosystem services is also far from even, with some services very well represented (e.g. recreation, wild fish and wild animals, ecosystem and species appreciation, air filtration and global climate regulation) and others with almost no value estimates (e.g. disease control, water baseflow maintenance, rainfall pattern regulation). In the past decade, there has been a notable increase in demand for information on the economic value of ecosystem services from both public and private institutions to improve the conservation and management of natural capital. The literature is developing to meet this demand but there is a need for targeted and refined valuation research to ensure sufficient certainty, comparability, and representativeness of the data, and to enable transferability and fill knowledge gaps. This paper concludes by identifying avenues for future development to further increase the amount, quality, representativeness and application of data on economic values for ecosystem services. © 2024 Elsevier B.V., All rights reserved.","Economic Value; Ecosystem Services; Ecosystem Services Valuation Database (esvd); Monetary Units"
"Valuation and management of desert ecosystems and their services","2024","Ecosystem Services","10.1016/j.ecoser.2024.101607","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85186065780&doi=10.1016%2Fj.ecoser.2024.101607&partnerID=40&md5=f81b1091a456f7b918bfb3721d3f9a79","Based on different definitions, deserts may constitute 13% to 33% of the global terrestrial surface. This is larger than the area of tropical forests and all types of wetlands combined. However, desert ecosystems are among the least studied in terms of their ecosystem services (ES), especially those that arise from species and processes unique to deserts. There are numerous research gaps that need to be filled including: (1) ignorance of unique desert ES, as well as deserts’ special effects on ES; (2) limited application of sophisticated approaches for economic valuation of desert ES; and (3) lack of diverse approaches to values and valuation. Moreover, payment for ecosystem services (PES) schemes are often used to combat desertification rather than for conserving well-functioning deserts. Valuation of desert ES is crucial to implementation of PES through raising awareness of overlooked deserts, motivating investment, designing payment amounts, and estimating the social benefit-cost ratios of payments. In addition to market-based voluntary PES, common asset trusts (CATs) following Ostrom's eight core design principles may also contribute to sustainable management of desert ecosystems. Future research should explore unique desert ES, investigate the relationships between desert ES and geosystem services, improve accuracy of economic valuation of desert ES, and integrate diverse perspectives of values. The research results may potentially aid in both combatting desertification and conserving important deserts. © 2024 Elsevier B.V., All rights reserved.","Biodiversity; Common Asset Trusts; Desert Ecosystem Services; Diversity Of Values; Geodiversity; Payment For Ecosystem Services"
