"Title","Year","Source title","DOI","Link","Abstract","Author Keywords"
"Preserving cognitive function","2022","Complementary Therapies in Medicine","10.1016/j.ctim.2022.102859","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85134598533&doi=10.1016%2Fj.ctim.2022.102859&partnerID=40&md5=c31cd1da2500725253dcc43cee900330","[No abstract available]","Alzheimer's Disease; Dementia; Mct Oil; Omega-3 Fatty Acids; Vitamin D; Aducanumab; Amyloid Beta Protein; Semorinemab; Fatty Acids, Omega-3; Aducanumab; Amyloid Beta Protein; Medium Chain Triacylglycerol; Omega 3 Fatty Acid; Semorinemab; Vitamin D; Alzheimer Disease; Cognition; Dementia; Human; Ketogenic Diet; Letter; Lifestyle; Lifestyle Modification; Neurofibrillary Tangle; Prescription; Risk Factor; Sugar Intake; Dietary Supplement; Alzheimer Disease; Cognition; Dietary Supplements; Fatty Acids, Omega-3; Humans"
"Effect of flaxseed (Linum usitatissimum) supplementation on glycemic control and insulin resistance in prediabetes and type 2 diabetes: A systematic review and meta-analysis of randomized controlled trials","2022","Complementary Therapies in Medicine","10.1016/j.ctim.2022.102852","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85134576103&doi=10.1016%2Fj.ctim.2022.102852&partnerID=40&md5=44cd4feb7846fc0cadca2e857f802489","Background: Prediabetes and type 2 Diabetes Mellitus (T2DM) are characterized by increased blood sugar concentration and insulin resistance. Although there are only a few reports of potential benefits of flaxseed's consumption on different metabolic parameters, there is no evidence of its effect among people with these conditions. Objectives: The present systematic review and meta-analysis aimed to assess the effect of flaxseed supplementation on glycemic control variables and insulin resistance in prediabetes and T2DM. Methods: A literature search was conducted through PubMed, Cochrane Central Register of Controlled Trials (CENTRAL), and Web of Science, to identify Randomized Control Trials (RCTs) that evaluated the effect of milled or ground flaxseed supplementation on fasting blood glucose, HbA1c, insulin concentrations, or HOMA-IR. The data were analyzed using Comprehensive Meta-Analysis (CMA) software version 3.3 in a fixed-effect model. Results: Seven studies were included in the systematic review and the meta-analysis, the results showed a significant reduction on fasting blood sugar (SMD: −0.392, 95% CI: −0.596, −0.187, p = <0.001, I2 = 64.81%) insulin concentrations, (SMD: −0.287, 95% CI: −0.534, −0.041, p = 0.022, I2 = 32.53%), HbA1c (SMD: −0.442, 95% CI: −0.770, −0.114, p = 0.008, I2 = 11.058%), and HOMA-IR (SMD: −0.284, 95% CI: −0.530, −0.038, p = 0.024, I2 = 0.00%) after flaxseed supplementation. Conclusions: Flaxseed supplementation seems to improve glycemic control variables and insulin resistance in prediabetes and T2DM; however, more RCTs are needed to have more decisive evidence about doses, method of supplementation, and the possible effect of synergy with the dietetic treatment. © 2023 Elsevier B.V., All rights reserved.","Blood Glucose; Flax; Flaxseed; Glycemic Control; Hba1c; Insulin Resistance; Linseed; Linum Usitatissimum; Prediabetes; Type 2 Diabetes Mellitus; Glucose; Hemoglobin A1c; Insulin; Ispagula; Maltodextrin; Glycosylated Hemoglobin; Blood Glucose; Glycated Hemoglobin A; Insulin; Glucose; Hemoglobin A1c; Insulin; Ispagula; Maltodextrin; Glycosylated Hemoglobin; Bakery Product; Bibliographic Database; Cookie; Data Analysis; Data Extraction; Data Synthesis; Diet Supplementation; Fasting Blood Glucose Level; Flax; Glycemic Control; Hemoglobin Blood Level; Homeostasis Model Assessment; Human; Impaired Glucose Tolerance; Insulin Blood Level; Insulin Resistance; Meta Analysis; Non Insulin Dependent Diabetes Mellitus; Publication Bias; Randomized Controlled Trial (topic); Review; Statistical Analysis; Systematic Review; Therapy Effect; Treatment Outcome; Wheat Bran; Dietary Supplement; Glucose Blood Level; Blood Glucose; Diabetes Mellitus, Type 2; Dietary Supplements; Flax; Glycated Hemoglobin A; Glycemic Control; Humans; Insulin; Insulin Resistance; Prediabetic State; Randomized Controlled Trials As Topic"
"Dietary protein intake and prostate cancer risk in adults: A systematic review and dose-response meta-analysis of prospective cohort studies","2022","Complementary Therapies in Medicine","10.1016/j.ctim.2022.102851","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85134295658&doi=10.1016%2Fj.ctim.2022.102851&partnerID=40&md5=f965f27b5d5fd09315d82f3ce720d157","Objective: This study aimed to conduct a comprehensive systematic review and dose-response meta-analysis to summarize available findings on the associations between dietary protein intake and prostate cancer risk as well as the dose-response associations of total, animal, plant, and dairy protein intake with prostate cancer risk. Methods: This study followed the 2020 PRISMA guideline. We conducted a systematic search in the online databases of PubMed, Scopus, ISI Web of Science, and Google Scholar to detect eligible prospective studies published to October 2021 that assessed total, animal, plant, and dairy protein intake in relation to prostate cancer risk. Results: Overall, 12 articles containing prospective studies with a total sample size of 388,062 individuals and 30,165 cases of prostate cancer were included. The overall relative risks (RRs) of prostate cancer, comparing the highest and lowest intakes of total, animal, plant, and dairy protein intake, were 0.99 (95% CI: 92–1.07, I2 =12.8%), 0.99 (95% CI: 95–1.04, I2 =0), 1.01 (95% CI: 96–1.06, I2 =0), and 1.08 (95% CI: 1.00–1.16, I2 =38.1%), respectively, indicating a significant positive association for dairy protein intake (P = 0.04) and non-significant associations for other protein types. However, this positive association was seen among men who consumed ≥ 30 gr/day of dairy protein, such that a 20 g/d increase in dairy protein intake (equal to 2.5 cups milk or yogurt) was associated with a 10% higher risk of prostate cancer (Pooled RR: 1.10, 95% CI: 1.02–1.20, I2 = 42.5%). Such dose-response association was not seen for total, animal, and plant protein intake. Conclusion: Overall, dairy protein intake may increase the risk of prostate cancer in men who consumed > 30 gr/day of dairy protein. Larger, well-designed studies are still required to further evaluation of this association. © 2023 Elsevier B.V., All rights reserved.","Dairy; Diet; Meta-analysis; Prostate Cancer; Protein; Dietary Proteins; Animal Protein; Dairy Protein; Peptides And Proteins; Plant Protein; Unclassified Drug; Cancer Risk; Human; Meta Analysis; Prostate Cancer; Protein Intake; Review; Risk Factor; Sensitivity Analysis; Systematic Review; Animal; Diet; Male; Milk; Prospective Study; Prostate Tumor; Animals; Diet; Dietary Proteins; Humans; Male; Milk; Prospective Studies; Prostatic Neoplasms; Risk Factors"
"Comment on “Pistachios and cardiometabolic risk factors: A systematic review and meta-analysis of randomized controlled clinical trials”","2022","Complementary Therapies in Medicine","10.1016/j.ctim.2021.102717","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85107276884&doi=10.1016%2Fj.ctim.2021.102717&partnerID=40&md5=8025f51dc239be13259de50419e1f46d","[No abstract available]","Extra Virgin Olive Oil; Analytical Research; Cardiometabolic Risk Factor; Cardiovascular Disease; Clinical Outcome; Clinical Protocol; Cochrane Library; Data Quality Assessment; Diabetes Mellitus; Dietary Intake; Dyslipidemia; Food Intake; Health Status; Human; Letter; Medical Research; Mediterranean Diet; Meta Analysis (topic); Metabolic Syndrome X; Methodology; National Health Organization; Obesity; Patient Selection; Pistachio Nut; Preferred Reporting Items For Systematic Reviews And Meta-analyses; Publication Bias; Randomized Controlled Trial (topic); Registration; Risk Reduction; Systematic Review (topic); Therapy Effect; Validity; Meta Analysis; Pistacia; Cardiovascular Diseases; Humans"
"The efficacy of Shenghua Decoction supplementation after early medical abortion: A meta-analysis of randomized controlled trials","2022","Complementary Therapies in Medicine","10.1016/j.ctim.2022.102848","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85133229189&doi=10.1016%2Fj.ctim.2022.102848&partnerID=40&md5=d6f0fb6c1e00b45866af0fd4184dd990","Aims: Shenghua Decoction (SHD) is a well-known classic herbal formula documented in traditional Chinese medicine (TCM) that has been widely applied during the postpartum period in Chinese communities for several years. We conducted this systematic review and meta-analysis to explore the influence of SHD as an adjuvant treatment for early medical abortion using a combination of mifepristone followed by misoprostol. Methods: This systematic review and meta-analysis was reported using 2020 PRISMA guidelines. Eight databases were searched from their establishment to February 28, 2022, for randomized controlled trials (RCTs): PubMed, Embase, Cochrane Library, Web of Science, China National Knowledge Infrastructure, the Chinese BioMedical database, the Chinese Scientific Journal Database, and the Wanfang database. The Grading of Recommendations Assessment, Development, and Evaluation estimated the quality of evidence. Results: Sixteen RCTs involving 3016 patients were included in the meta-analysis. Overall, compared with no treatment as the control group after early medical abortion, patients treated with SHD were associated with a higher complete abortion rate (RR: 1.14; 95% CI: 1.10 – 1.18; P < 0.01, I2 = 26%, moderate quality), lower incomplete abortion rate (RR: 0.31; 95% CI: 0.24 – 0.41; P < 0.01, I2 = 0%, moderate quality), and lower viable pregnancy rate (RR: 0.26; 95% CI: 0.11 – 0.62; P < 0.01, I2 = 0%, moderate quality). Additionally, SHD supplementation was associated with reduced the induction-abortion time, duration of vaginal bleeding and menstrual recovery time. Conclusion: Our findings suggest that SHD supplementation may be beneficial for women seeking a medical abortion before the 7-week gestational period and no adverse events in the experimental group were reported. However, the methodological quality of the included RCTs was unsatisfactory, and therefore it is necessary to further verify the effectiveness of SHD using standardized studies of rigorous design. © 2022 Elsevier B.V., All rights reserved.","Medical Abortion; Meta-analysis; Randomized Controlled Trial; Shenghua Decoction; Traditional Chinese Medicine; Chorionic Gonadotropin; Mifepristone; Misoprostol; Drugs, Chinese Herbal; Shenghua Decoction; Chinese Drug; Chorionic Gonadotropin; Mifepristone; Misoprostol; Shenghua Decoction; Unclassified Drug; Herbaceous Agent; Shenghua Decoction; Abortion; China; Drug Efficacy; Female; Follow Up; Gestation Period; Gestational Age; Grade Approach; Human; Incomplete Abortion; Medical Abortion; Menstruation; Meta Analysis; Outcome Assessment; Preferred Reporting Items For Systematic Reviews And Meta-analyses; Pregnancy; Pregnancy Rate; Quality Control; Randomized Controlled Trial (topic); Review; Risk Factor; Systematic Review; Vagina Bleeding; Adverse Event; Dietary Supplement; Induced Abortion; Abortion, Induced; Dietary Supplements; Drugs, Chinese Herbal; Female; Humans; Pregnancy; Randomized Controlled Trials As Topic"
"Bibliometric and visualized analysis of electroacupuncture in the past 10 years","2022","Complementary Therapies in Medicine","10.1016/j.ctim.2022.102846","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85132233871&doi=10.1016%2Fj.ctim.2022.102846&partnerID=40&md5=5304ea735874dbd18ec3f5d07df8fd9f","Background: There are many studies that have interrogated the evolution and use of electroacupuncture (EA). We aimed to evaluate the research status, cooperation and development of EA in the past 10 years. Methods: We obtained data on the EA from the Web of Science core collection database. CiteSpace 5.7. R1 software was used to assess research cooperation through analysis of authors, institutions and countries. In addition, keyword cluster analysis, references and burst detection were analyzed to explore research hotspots and trends in the field of EA. Results: We included a total of 3019 citing literature and 78,235 cited literature for analysis. The data showed that there has been a rise in the global number of EA studies in the past decade. Besides, the data demonstrated that China has made outstanding contribution in the development of EA. Whereas there is inter-agency cooperation in China, there is less cooperation with other countries. In addition, we showed frequent use of keywords such as “expression”, “stimulation”, or “pain”. Besides, neuroscience was the main research area, followed by general medicine and oncology. Furthermore, with the improved research methods and technologies, there is enhanced overall quality of the studies. Conclusion: Taken together, our findings demonstrate a steady increase in the studies involving EA. However, the studies are unevenly distributed among countries and thus there is need for closer international cooperation. © 2022 Elsevier B.V., All rights reserved.","Citespace; Cooperation; Electroacupuncture; Research Status; Neurotrophic Factor; Acupuncture Analgesia; Alzheimer Disease; Artery Occlusion; Article; Bibliometrics; Blood Flow; Brain Ischemia; Cluster Analysis; Electroacupuncture; Gene Expression; Heart Rate Variability; Human; Hyperalgesia; Inflammatory Pain; Low Back Pain; Nerve Regeneration; Somatosensory Cortex; Spinal Cord Injury; China; Publication; Software; Bibliometrics; Electroacupuncture; Humans; Publications; Software"
"A randomized, placebo-controlled, double-blind trial to evaluate efficacy and safety of Shen-Yuan-Dan capsules, a traditional Chinese medicine, for treatment of peri-procedure myocardial injury following percutaneous coronary intervention","2022","Complementary Therapies in Medicine","10.1016/j.ctim.2022.102841","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85132218761&doi=10.1016%2Fj.ctim.2022.102841&partnerID=40&md5=78a3b489e37e0c3f92c2e91bd5cad10b","Background: Peri-procedural myocardial injury (PMI) is a common complication of percutaneous coronary intervention (PCI), which cannot be entirely avoided using available treatments. The findings of earlier research have shown that Shen-Yuan-Dan (SYD) capsules, a traditional Chinese medicine, can potentially alleviating PMI. This study aimed to confirm further this hypothesis in a rigorous, well-designed randomized controlled study. Methods: Our clinical trial was randomized, double-blinded, and placebo-controlled. A total of 181 patients with unstable angina (UA) undergoing elective PCI were randomized to pretreatment with SYD or a placebo under the basis of conventional treatment; 87 patients were pretreated with SYD (4 capsules, 3 times a day, with a further 4 capsules 2 h before PCI) 3 days before the procedure, and 94 patients were given a placebo. No patients received reloading statins before PCI, and SYD or placebo was maintained for 1 month after PCI. The primary endpoint was the incidence of PMI. The secondary endpoint was calculating the incidence rate of all 30-day major adverse cardiovascular events (all-cause mortality, non-fatal myocardial infarction, unplanned revascularization). The safety outcomes, including abnormalities in electrocardiogram and serum biochemical examinations caused by drug use, were also tested. Results: The levels of creatine kinase-myocardial band (CK-MB) in both the SYD and placebo groups were increased at 4 h and 24 h after PCI compared with before the procedure (P < 0.05). The incidence rate of PMI in the SYD group (10.3 %) was lower than that in the placebo group (34 %) (absolute difference, 23.7 % [95 % CI, 11.7–34.8 %], P < 0.01). After taking SYD, the relative risk reduction (RRR) and absolute risk reduction (ARR) were 69.7 % and 24.3 %, respectively; further, number needed to treat (NNT) was 4.2. The 30-day major adverse cardiovascular event (MACE) rate was not statistically different between the SYD and placebo groups (6.9 % vs. 9.6 %, P = 0.352). There were no abnormal situations during the trial. Conclusion: These findings showed that pretreatment with SYD could safely reduce the incidence rate of PMI in patients with UA undergoing elective PCI. Further study on the effects of SYD and how it can improve adverse cardiovascular events outcomes is needed. © 2022 Elsevier B.V., All rights reserved.","Percutaneous Coronary Intervention (pci); Peri-procedural Myocardial Injury (pmi); Randomized Controlled Trials; Traditional Chinese Medicine (tcm); Acetylsalicylic Acid; Clopidogrel; Troponin T; Hydroxymethylglutaryl-coa Reductase Inhibitors; Shen Yuan Dan; Acetylsalicylic Acid; Angiotensin Receptor Antagonist; Beta Adrenergic Receptor Blocking Agent; Chinese Medicinal Formula; Clopidogrel; Creatine Kinase Mb; Dipeptidyl Carboxypeptidase Inhibitor; Hydroxymethylglutaryl Coenzyme A Reductase Inhibitor; Placebo; Shen Yuan Dan; Troponin T; Unclassified Drug; Absolute Risk Reduction; Adult; Aged; All Cause Mortality; Article; Blood Biochemistry; Blood Examination; Confidence Interval; Controlled Study; Double Blind Procedure; Drug Capsule; Drug Efficacy; Drug Safety; Drug Withdrawal; Electrocardiogram; Female; Gastrointestinal Symptom; Heart Infarction; Heart Muscle Injury; Human; Incidence; Major Clinical Study; Male; Middle Aged; Numbers Needed To Treat; Outcome Assessment; Percutaneous Coronary Intervention; Peroperative Complication; Premedication; Prospective Study; Randomized Controlled Trial; Relative Risk Reduction; Repeated Drug Dose; Revascularization; Risk Reduction; Unstable Angina Pectoris; Adverse Event; Chinese Medicine; Procedures; Treatment Outcome; Double-blind Method; Humans; Hydroxymethylglutaryl-coa Reductase Inhibitors; Medicine, Chinese Traditional; Myocardial Infarction; Percutaneous Coronary Intervention; Treatment Outcome"
"What is the influence of grape products on liver enzymes? A systematic review and meta‐analysis of randomized controlled trials","2022","Complementary Therapies in Medicine","10.1016/j.ctim.2022.102845","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85131835395&doi=10.1016%2Fj.ctim.2022.102845&partnerID=40&md5=6eca1054f7bed7931d659d695ee668da","Objective: This systematic review and meta-analysis were aimed to determine the effects of grape products on liver enzymes in adults. Methods: Databases including PubMed/Medline, Cochrane Library, ISI Web of Science, and Scopus were searched up to February 2021. Randomized clinical trials (RCTs) investigating the effect of grape products on serum concentrations of liver enzymes were included. Data were pooled using the random-effects model and weighted mean difference (WMD) was considered as the summary effect size. Results: Eight RCTs enrolling 291 participants met the inclusion criteria for this meta-analysis. The overall effect illustrated no significant change in serum levels of alanine aminotransferase (ALT) (WMD: − 2.04; 95 % CI: − 5.50 to 1.42; P = 0.24; I2 = 72.5 %), and aspartate aminotransferase (AST) (WMD: − 1.40; 95 % CI: − 3.80 to 0.99; P = 0.25; I2 = 76.0 %) in intervention group compared with the control group. Subgroup analyses revealed that the effect of grape products on ALT (WMD: − 4.97; 95 % CI: − 8.73 to − 1.21; P = 0.01) and AST (WMD: − 2.89; 95 % CI: − 5.69 to − 0.08; P = 0.04) levels was significant when the intervention period was equal or more than 12 weeks. Conclusion: Overall, grape products had no signiﬁcant effect on liver enzymes in adults. However, due to the low number of included studies, these findings must be interpreted with great caution. Larger, well-designed RCTs are still needed to further evaluate the capacity of the grape products as a complementary treatment to improve liver enzymes. © 2022 Elsevier B.V., All rights reserved.","Alanine Aminotransferase; Aspartate Aminotransferase; Grape; Liver Function; Meta-analysis; Alanine Aminotransferase; Aspartate Aminotransferase; Polyphenol; Alanine Transaminase; Aspartate Aminotransferases; Alanine Aminotransferase; Aspartate Aminotransferase; Grape Seed Extract; Liver Enzyme; Placebo; Plant Extract; Plant Medicinal Product; Polyphenol; Alanine Aminotransferase Blood Level; Alternative Medicine; Aspartate Aminotransferase Blood Level; Coronary Artery Disease; Effect Size; Enzyme Analysis; Grape; Human; Hypertension; Impaired Glucose Tolerance; Liver Function; Meta Analysis; Metabolic Syndrome X; Non Insulin Dependent Diabetes Mellitus; Nonhuman; Obesity; Parallel Design; Prehypertension; Quality Control; Randomized Controlled Trial (topic); Review; Systematic Review; Adult; Dietary Supplement; Liver; Vitis; Adult; Alanine Transaminase; Aspartate Aminotransferases; Dietary Supplements; Humans; Liver; Randomized Controlled Trials As Topic"
"The effect of lavender on stress in individuals: A systematic review and meta-analysis","2022","Complementary Therapies in Medicine","10.1016/j.ctim.2022.102832","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85131902428&doi=10.1016%2Fj.ctim.2022.102832&partnerID=40&md5=3c103e7ed2d34a71caf262abd30cf288","Background: Lavender is considered as one of the medicinal plants to manage stress. Although many preliminary studies evaluated the effect of lavender on individuals’ stress level, to the best of our knowledge, we did not find a study that summarizes the results. Therefore, the present study aimed to estimate the Pooled effect of lavender on the stress level of individuals using systematic review and meta-analysis. Method: A systematic literature review based on PRISMA 2020 was performed on the SID, MagIran, Embase, PubMed, Scopus, Web of Science (WoS) databases, and Google Scholar motor engine using related MeSH/Emtree and ‎Free Text words,‎ including “Lavender*”, “Lavandula*”, “Stress*”, “Stress Disorders, Traumatic”, and “Stress, Psychological” with no time limitation until August 2021: We also searched two Iranain free local resourses including MagIran https://www.magiran.com and Scientific Information Database (SID) https://www.sid.ir. The quality assessment of studies was performed using JBI checklist. Heterogeneity among studies was quantified using I2 index and Random Effects model was used to combine the data and perform the meta-analysis. Results: In the initial search, 1520 articles were found. After excluding the irrelevant studies, finally, 21 articles with a sample size of 791 in the intervention group and 804 in the control group were included in the meta-analysis. As a result of combining the studies, stress score after using lavender in the intervention group showed a significant decrease of 0.63 ± 0.13 (95% CI) more than that in the control group (P < 0.001). The results of subgroup analysis demonstrated that the highest standardized mean difference (SMD) before and after the intervention in the intervention group compared to the control group was related to L. angustifolia species with 0.73 ± 0.22, student groups with 2.27 ± 1.34, and diagnostic tool of Perceived Stress Scale (PSS) with 0.82 ± 0.42, indicating that the difference between the groups was statistically significant (P < 0.001). Conclusion: The pooled estimation of this systematic reiew and meta-analysis revealed that lavender significantly reduces individuals’ stress. Therefore, it seems that the use of lavender can be considered as a part of a stress management programs, especially in student groups. © 2022 Elsevier B.V., All rights reserved.","Lavandula; Meta-analysis; Stress; Systematic Review; Adult; Controlled Study; Embase; Emtree; Female; Human; Joanna Briggs Institute Critical Appraisal Checklist; Lavender; Male; Medline; Mental Stress; Meta Analysis; Nonhuman; Perceived Stress Scale; Quality Control; Quantitative Analysis; Review; Sample Size; Scopus; Search Engine; Stress Management; Systematic Review; Web Of Science; Medicinal Plant; Psychotherapy; Sudden Infant Death Syndrome; Humans; Lavandula; Plants, Medicinal; Psychotherapy; Sudden Infant Death"
"Letter to Editor on “A randomized, controlled, blinded, parallel-group, clinical trial to study the role of Ayurcov (AyurCoro3), a one-day regimen as an adjuvant therapy for COVID-19 disease management, at dedicated Covid Hospital (DCH) in India”","2022","Complementary Therapies in Medicine","10.1016/j.ctim.2022.102838","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85131748964&doi=10.1016%2Fj.ctim.2022.102838&partnerID=40&md5=4004108d441f4b984c33f4e454285e94","[No abstract available]","Ayurveda; Covid-19; Ayurcoro3; Ayurcoro3; Ayurcov; Ayurvedic Drug; Unclassified Drug; Adjuvant Therapy; Ayurveda; Controlled Study; Coronavirus Disease 2019; Human; Letter; Outcome Assessment; Randomized Controlled Trial; Disease Management; Hospital; India; Treatment Outcome; Covid-19; Disease Management; Hospitals; Humans; Sars-cov-2; Treatment Outcome"
"Assessing the post-treatment therapeutic effect of tongxie in irritable bowel syndrome: A randomized controlled trial","2022","Complementary Therapies in Medicine","10.1016/j.ctim.2022.102839","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85131646288&doi=10.1016%2Fj.ctim.2022.102839&partnerID=40&md5=de1b27b2f2abaed0eb331156a22bae4b","Diarrhea predominant irritable bowel syndrome (IBS) is a highly relapsing gastrointestinal disorder decreasing the quality of life. Existing studies indicated that the therapeutic effects maintained for a period of time after the treatments were discontinued (post-treatment therapeutic effects or PTTE). In this study, we aim to assess the PTTE of tongxie. We performed a multiple center, controlled, double blind study of patients with IBS randomized to tongxie (n = 120) or placebo (n = 120) for 4 weeks and followed up for 57 weeks. The primary outcomes were abdominal pains and stool consistency. The secondary outcomes were pain frequency and stool frequency. Tertiary outcomes were adverse effects and global overall symptom. The outcome data were collected at days 1, 2, 3, weeks 1 and 4 during the treatment and at days 1, 2, 3, until week 57 during the post-treatment. Significantly more patients receiving tongxie were clinical responders to the primary and secondary endpoints from day 1 until the end of the treatment. The positive effects of tongxie were maintained until 17–25 weeks after tongxie was discontinued. The relapse-free probabilities in the tongxie group were significantly higher than those in the placebo group (P <.001). Twenty-five weeks after the therapies were discontinued could be considered as IBS natural history. During this period, an average of 53.8–56.3% of patients (pool tongxie and placebo data together) had IBS symptoms (pain scale ≥ 3, stool consistency ≥ 5). In particular, at the end of this study (week 61), 145 (54.2%) patients had IBS symptoms. Our results provide clinical insights into efficient and cost-effective management of refractory IBS, and lend support to the IBS management that the selection of a therapy should consider both its effectiveness during treatment and its PTTE after the treatment. © 2022 Elsevier B.V., All rights reserved.","Alternative Therapy; Ibs; Ibs Relapse; Tongxie; Chinese Drug; Placebo; Tongxie; Unclassified Drug; Abdominal Discomfort; Abdominal Pain; Adult; Aged; Article; Clinical Effectiveness; Controlled Study; Cost Effectiveness Analysis; Double Blind Procedure; Drug Efficacy; Feces Analysis; Female; Follow Up; Human; Irritable Colon; Major Clinical Study; Male; Medical History; Multicenter Study; Outcome Assessment; Randomized Controlled Trial; Treatment Outcome; Treatment Planning; Diarrhea; Quality Of Life; Tumor Recurrence; Abdominal Pain; Diarrhea; Double-blind Method; Humans; Irritable Bowel Syndrome; Neoplasm Recurrence, Local; Quality Of Life; Treatment Outcome"
"Author response to: Hardly traceable pitfalls in medical review articles","2022","Complementary Therapies in Medicine","10.1016/j.ctim.2022.102844","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85131450372&doi=10.1016%2Fj.ctim.2022.102844&partnerID=40&md5=9e83b332216ce8f056e544bb52eadb43","[No abstract available]","Accuracy; Article; Clinical Research; Letter; Publication; Review; Systematic Review (topic)"
"Hardly traceable pitfalls in medical review articles","2022","Complementary Therapies in Medicine","10.1016/j.ctim.2022.102828","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85131425319&doi=10.1016%2Fj.ctim.2022.102828&partnerID=40&md5=a45c4adb3237554db69bb58853fd2c56","The main purpose of review articles is to increase insight into the best possible practice for increasing the health condition of future subjects. This requires the collection of as many relevant data as possible from earlier case studies, but such data should be mutually independent. If the data from the reviewed single- or multi-case studies are not entirely mutually independent, the conclusions of the review study may easily – though not necessarily – become biased. This is shown on the basis of a 2020 systematic review about the effects of deep dry needling on spasticity and related physical disabilities. We analyzed this study by checking undisclosed possible overlaps regarding the subjects dealt with in the various case studies that were reviewed. This analysis raised also some questions about the accuracy of the number of subjects that had been treated, which is an aspects of which errors can commonly not be disclosed by the readers. The objective of our Letter is to show that insufficient attention by authors, editor and reviewers for an unambiguous presentation of the data regarding the subjects dealt with can make it impossible for readers to draw correct conclusions regarding the optimization of possible treatments. © 2022 Elsevier B.V., All rights reserved.","Manuscript Handling; Review Studies; Scientific Reliability; Cerebrovascular Accident; Dry Needling; Human; Letter; Medical Literature; Physical Disability; Randomized Controlled Trial (topic); Scientific Literature; Spasticity; Systematic Review; Dry Needling; Humans; Muscle Spasticity"
"Curcumin as adjuvant treatment in patients with non-alcoholic fatty liver (NAFLD) disease: A systematic review and meta-analysis","2022","Complementary Therapies in Medicine","10.1016/j.ctim.2022.102843","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85131395146&doi=10.1016%2Fj.ctim.2022.102843&partnerID=40&md5=256cd07445ac1a1600978020722a2a0f","Objective: The aim of this review is to determine the effect of curcumin on the liver ultrasonographic morphology, and the effectiveness of curcumin as adjuvant treatment for NAFLD. Methods: The Cochrane library and PubMed were searched systematically to identify randomized controlled trials from 2000 to January 2021. The primary outcomes were NAFLD severity, liver steatosis resolution, liver scarring, liver enzymes, also lipid profiles. 16 RCTs with a total of 1028 participants were included in the meta-analysis. Results: Curcumin improved NAFLD severity (RR: 3.52, 95 % CI 1.27–9.72; P = 0.02) and increased the liver steatosis resolution (RR 3.96, 95 % CI 1.54–10.17; P = 0.004) based on the liver ultrasonographic finding. Curcumin supplementation reduced aspartate aminotransferase (MD − 4.00, 95 % CI − 5.72 to − 2.28; P < 0.001), alanine aminotransferase (MD − 7.02, 95 % CI − 9.83 to − 4.20; P < 0.001), total cholesterol (MD − 11.86, 95 % CI − 19.25 to − 4.46; P = 0.002) and BMI (MD: − 0.41, 95 % CI − 0.75 to − 0.07; P = 0.02). Conclusion: Curcumin supplementation has a favorable effect on liver ultrasonographic findings, reduced serum liver enzymes, total cholesterol, and BMI in participants with NAFLD. Therefore, promoting curcumin as adjuvant treatment on NAFLD patients might be justified. © 2022 Elsevier B.V., All rights reserved.","Curcumin; Lipids Profiles; Liver Enzymes; Liver Ultrasound; Non-alcoholic Fatty Liver Disease; Systematic Review And Meta-analysis; Alanine Aminotransferase; Aspartate Aminotransferase; Cholesterol; Curcumin; Lactose; Maltodextrin; Piperine; Starch; Turmeric; Alanine Transaminase; Aspartate Aminotransferases; Cholesterol; Curcumin; Alanine Aminotransferase; Aspartate Aminotransferase; Cholesterol; Curcumin; High Density Lipoprotein; Lactose; Liver Enzyme; Low Density Lipoprotein; Maltodextrin; Piperine; Placebo; Starch; Triacylglycerol; Turmeric; Adjuvant Therapy; Body Mass; Cholesterol Blood Level; Cochrane Library; Controlled Study; Curcuma Longa; Disease Severity; Echography; Fatty Liver; Gastrointestinal Symptom; Grade Approach; Human; Lipid Fingerprinting; Lipid Metabolism; Liver Function Test; Liver Scarring; Medline; Meta Analysis; Metabolic Fatty Liver; Nonalcoholic Fatty Liver; Nonalcoholic Steatohepatitis; Outcome Assessment; Preferred Reporting Items For Systematic Reviews And Meta-analyses; Quality Control; Quantitative Insulin Sensitivity Check Index; Randomized Controlled Trial (topic); Review; Scar; Sensitivity Analysis; Systematic Review; Ultrasound; Alanine Transaminase; Aspartate Aminotransferases; Cholesterol; Curcumin; Humans; Non-alcoholic Fatty Liver Disease"
