"Title","Year","Source title","DOI","Link","Abstract","Author Keywords"
"Multi-agent pathfinding with continuous time","2022","Artificial Intelligence","10.1016/j.artint.2022.103662","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125812849&doi=10.1016%2Fj.artint.2022.103662&partnerID=40&md5=195943e758735b66d81a49fd6f066972","Multi-Agent Pathfinding (MAPF) is the problem of finding paths for multiple agents such that each agent reaches its goal and the agents do not collide. In recent years, variants of MAPF have risen in a wide range of real-world applications such as warehouse management and autonomous vehicles. Optimizing common MAPF objectives, such as minimizing sum-of-costs or makespan, is computationally intractable, but state-of-the-art algorithms are able to solve optimally problems with dozens of agents. However, most MAPF algorithms assume that (1) time is discretized into time steps and (2) the duration of every action is one time step. These simplifying assumptions limit the applicability of MAPF algorithms in real-world applications and raise non-trivial questions such as how to discretize time in an effective manner. We propose two novel MAPF algorithms for finding optimal solutions that do not rely on any time discretization. In particular, our algorithms do not require quantization of wait and move actions' durations, allowing these durations to take any value required to find optimal solutions. The first algorithm we propose, called Continuous-time Conflict-Based Search (CCBS), draws on ideas from Safe Interval Path Planning (SIPP), a single-agent pathfinding algorithm designed to cope with dynamic obstacles, and Conflict-Based Search (CBS), a state-of-the-art search-based MAPF algorithm. SMT-CCBS builds on similar ideas, but is based on a different state-of-the-art MAPF algorithm called SMT-CBS, which applied a SAT Modulo Theory (SMT) problem-solving procedure. CCBS guarantees to return solutions that have minimal sum-of-costs, while SMT-CCBS guarantees to return solutions that have minimal makespan. We implemented CCBS and SMT-CCBS and evaluated them on grid-based MAPF problems and general graphs (roadmaps). The results show that both algorithms can efficiently solve optimally non-trivial MAPF problems. © 2022 Elsevier B.V., All rights reserved.","Conflict-based Search; Heuristic Search; Multi-agent Pathfinding; Safe-interval Path Planning; Sat Modulo Theory; Continuous Time Systems; Electric Circuit Breakers; Heuristic Algorithms; Motion Planning; Optimal Systems; Optimization; Warehouses; Conflict-based Search; Heuristic Search; Modulo Theories; Multi Agent; Multi-agent Pathfinding; Path Finding; Path-finding Algorithms; Safe Intervals; Safe-interval Path Planning; Sat Modulo Theory; Multi Agent Systems"
"Sensitive loss: Improving accuracy and fairness of face representations with discrimination-aware deep learning","2022","Artificial Intelligence","10.1016/j.artint.2022.103682","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124700328&doi=10.1016%2Fj.artint.2022.103682&partnerID=40&md5=8c53656c8400e0f90a851a53e668d1d6","We propose a discrimination-aware learning method to improve both the accuracy and fairness of biased face recognition algorithms. The most popular face recognition benchmarks assume a distribution of subjects without paying much attention to their demographic attributes. In this work, we perform a comprehensive discrimination-aware experimentation of deep learning-based face recognition. We also propose a notational framework for algorithmic discrimination with application to face biometrics. The experiments include three popular face recognition models and three public databases composed of 64,000 identities from different demographic groups characterized by sex and ethnicity. We experimentally show that learning processes based on the most used face databases have led to popular pre-trained deep face models that present evidence of strong algorithmic discrimination. Finally, we propose a discrimination-aware learning method, Sensitive Loss, based on the popular triplet loss function and a sensitive triplet generator. Our approach works as an add-on to pre-trained networks and is used to improve their performance in terms of average accuracy and fairness. The method shows results comparable to state-of-the-art de-biasing networks and represents a step forward to prevent discriminatory automatic systems. © 2022 Elsevier B.V., All rights reserved.","Bias; Biometrics; Discrimination; Face; Fairness; Learning Representations; Machine Behavior; Machine Learning; Deep Learning; Face Recognition; Population Statistics; Algorithmics; Bias; Discrimination; Face; Face Recognition Algorithms; Face Representations; Fairness; Learning Methods; Learning Representation; Machine Behavior; Biometrics"
"Envy-free allocations respecting social networks","2022","Artificial Intelligence","10.1016/j.artint.2022.103664","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124645117&doi=10.1016%2Fj.artint.2022.103664&partnerID=40&md5=a61b0ae736fd62f05a0fbb87a980d274","Finding an envy-free allocation of indivisible resources to agents is a central task in many multiagent systems. Often, non-trivial envy-free allocations do not exist and determining whether they exist is computationally hard even under highly restricted settings. Classical envy-freeness requires that every agent likes the resources allocated to it at least as much as the resources allocated to any other agent. In many situations this assumption can be relaxed since the agents often do not even know each other. We enrich the envy-freeness concept by taking into account (directed) social networks of the agents. Thus, we require that every agent likes its own allocation at least as much as those of all its (out)neighbors. This leads to a “more local” concept of envy-freeness. We also consider a “strong” variant where every agent must like its own allocation more than those of all its (out)neighbors. We analyze the classical and the parameterized complexity of finding allocations that are complete and, at the same time, envy-free with respect to one of the variants of our new concept. To this end, we study different restrictions of the agents' preferences and of the social network structure. We identify cases that become easier (from Σ<inf>2</inf>P-hard or NP-hard to polynomial-time solvable) and cases that become harder (from polynomial-time solvable to NP-hard) when comparing classical envy-freeness with our graph envy-freeness. Furthermore, we spot cases where graph envy-freeness is easier to decide than strong graph envy-freeness, and vice versa. On the route to one of our fixed-parameter tractability results, we also establish a connection to a directed and colored variant of the classical SUBGRAPH ISOMORPHISM problem, thereby extending a known fixed-parameter tractability result for the latter. © 2022 Elsevier B.V., All rights reserved.","Additive Utility Functions; Computational Social Choice; Directed, Colored Subgraph Isomorphism; Exact Algorithms; Fair Allocation; Indivisible Goods; Parameterized Complexity; Social Networks; Complex Networks; Directed Graphs; Multi Agent Systems; Set Theory; Social Networking (online); Additive Utility Function; Computational Social Choices; Directed, Colored Subgraph Isomorphism; Exact Algorithms; Fair Allocation; Indivisible Good; Parameterized Complexity; Social Network; Subgraph Isomorphism; Utility Functions; Polynomial Approximation"
"Memory-limited model-based diagnosis","2022","Artificial Intelligence","10.1016/j.artint.2022.103681","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124628073&doi=10.1016%2Fj.artint.2022.103681&partnerID=40&md5=98361e100e3d4dcbaa7a398d82804e17","Various model-based diagnosis scenarios require the computation of the most preferred fault explanations. Existing algorithms that are sound (i.e., output only actual fault explanations) and complete (i.e., can return all explanations), however, require exponential space to achieve this task. As a remedy, and to enable successful diagnosis both on memory-restricted devices and for memory-intensive problem cases, we propose two novel diagnostic search algorithms which build upon tried and tested techniques from the heuristic search domain. The first method, dubbed Recursive Best-First Hitting Set Search (RBF-HS), is based on Korf's well-known Recursive Best-First Search (RBFS) algorithm. We show that RBF-HS can enumerate an arbitrary predefined finite number of fault explanations in best-first order within linear space bounds, without sacrificing the desirable soundness or completeness properties. The second algorithm, called Hybrid Best-First Hitting Set Search (HBF-HS), is a hybrid between RBF-HS and Reiter's seminal HS-Tree. The idea is to find a trade-off between runtime optimization and a restricted space consumption that does not exceed the available memory. Notably, both suggested algorithms are generally applicable to any model-based diagnosis problem, regardless of the used (monotonic) logical language to describe the diagnosed system and of the used reasoning mechanism. We conducted extensive experiments on real-world benchmarks from the knowledge-based systems field, a domain where the features soundness, completeness, the best-first property as well as a general applicability are pivotal and where Reiter's HS-Tree is the predominantly used diagnostic search. The evaluation reveals that, when computing fault explanations minimal-cardinality-first, RBF-HS compared to HS-Tree reduces memory requirements substantially in most cases by up to several orders of magnitude, while also saving runtime in more than a third of the cases. When computing fault explanations most-probable-first, RBF-HS compared to HS-Tree tends to trade memory savings more or less one-to-one for runtime overheads. Whenever runtime overheads were significant, using HBF-HS instead of RBF-HS reduced the runtime to values comparable with HS-Tree while keeping the used memory reasonably bounded. © 2022 Elsevier B.V., All rights reserved.","Combinatorial Search; Diagnosis; Fault Isolation; Fault Localization; Heuristic Search; Hitting Set Computation; Hs-tree; Interactive Debugging; Knowledge Base Debugging; Linear Best-first Hitting Set Search; Linear Best-first Search; Memory-limited Diagnosis Search; Model-based Diagnosis; Ontodebug; Ontology Debugging; Ontology Quality Assurance; Rbfs; Recursive Best First Search; Reiter's Hitting Set Tree; Search; Sequential Diagnosis; Sound Complete Best-first Diagnosis Computation; Diagnosis; Economic And Social Effects; Forestry; Knowledge Based Systems; Modular Robots; Ontology; Quality Assurance; Trees (mathematics); Best First Search; Combinatorial Search; Fault Isolation; Fault Localization; Heuristic Search; Hitting Set Computation; Hitting Sets; Hs-tree; Interactive Debugging; Knowledge Base Debugging; Linear Best-first Hitting Set Search; Linear Best-first Search; Memory-limited Diagnose Search; Model-based Diagnosis; Ontodebug; Ontology Debugging; Ontology Qualities; Ontology Quality Assurance; Recursive Best First Search; Recursive Best-first Search; Reiter Hitting Set Tree; Search; Sequential Diagnosis; Sound Complete Best-first Diagnose Computation; Heuristic Algorithms"
"An abstract, logical approach to characterizing strong equivalence in non-monotonic knowledge representation formalisms","2022","Artificial Intelligence","10.1016/j.artint.2022.103680","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124580701&doi=10.1016%2Fj.artint.2022.103680&partnerID=40&md5=252b11a89dbc8237e0cb81718c69b857","Two knowledge bases are strongly equivalent if and only if they are mutually interchangeable in arbitrary contexts. This notion is of high interest for any logical formalism, since it allows to locally replace parts of a given theory without changing its meaning. In contrast to classical logic, where strong equivalence coincides with standard equivalence (having the same models), it is possible to find ordinary but not strongly equivalent objects for any nonmonotonic formalism available in the literature. Consequently, much effort has been devoted to characterizing strong equivalence for knowledge representation formalisms such as logic programs under the stable model semantics, Reiter's default logic, or Dung's argumentation frameworks. For example, strong equivalence for logic programs under stable models can be characterized by so-called HT-models. More precisely, two logic programs are strongly equivalent if and only if they are standard equivalent in the logic of here and there. This means that the logic of here and there can be seen as a characterizing formalism for logic programs under stable model semantics. The aim of this article is to study whether the existence of such characterization logics can be guaranteed for any logic. One main result is that every knowledge representation formalism that allows for a notion of strong equivalence on its finite knowledge bases also possesses a canonical characterizing formalism. In particular, we argue that those characterizing formalisms can be seen as classical, monotonic logics. Moreover, we will not only show the existence of characterizing formalism, but even that the model theory of any characterizing logic is uniquely determined (up to isomorphism). © 2022 Elsevier B.V., All rights reserved.","Knowledge Representation Formalisms; Logic; Strong Equivalence; Abstracting; Computer Circuits; Formal Logic; Knowledge Representation; Logic Programming; Semantics; Classical Logic; Knowledge Representation Formalism; Logic; Logic Programs; Logical Approaches; Logical Formalism; Monotonics; Nonmonotonic; Stable Model Semantics; Strong Equivalence; Equivalence Classes"
"AI Journal Special Issue on Ethics for Autonomous Systems","2022","Artificial Intelligence","10.1016/j.artint.2022.103677","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124495797&doi=10.1016%2Fj.artint.2022.103677&partnerID=40&md5=65028233ec7da5c97a6f6d1c081a6d55","[No abstract available]",""
"A counter abstraction technique for verifying properties of probabilistic swarm systems","2022","Artificial Intelligence","10.1016/j.artint.2022.103666","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124472995&doi=10.1016%2Fj.artint.2022.103666&partnerID=40&md5=c24c5888e279edec8ae0a2ab8076e58d","We introduce a semantics for reasoning about probabilistic multi-agent systems in which the number of participants is not known at design-time. We define the parameterised model checking problem against PLTL specifications for this semantics, and observe that this is undecidable in general. Nonetheless, we develop a partial decision procedure for it based on counter abstraction. We prove the correctness of this procedure, and present an implementation of it. We then use our implementation to verify a number of example scenarios from swarm robotics and other settings. © 2022 Elsevier B.V., All rights reserved.","Multi-agent Systems; Parameterised Verification; Probabilistic Model Checking; Swarm Robotics; Abstracting; Model Checking; Robotics; Semantics; Swarm Intelligence; Abstraction Techniques; Counter Abstraction; Design Time; Parameterized Verifications; Probabilistic Model Checking; Probabilistic Model-checking; Probabilistics; Property; Swarm Robotics; Swarm Systems; Multi Agent Systems"
"Online joint bid/daily budget optimization of Internet advertising campaigns","2022","Artificial Intelligence","10.1016/j.artint.2022.103663","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123728200&doi=10.1016%2Fj.artint.2022.103663&partnerID=40&md5=fdb664dd3218069396eec31f36811e66","Pay-per-click advertising includes various formats (e.g., search, contextual, social) with a total investment of more than 200 billion USD per year worldwide. An advertiser is given a daily budget to allocate over several campaigns, mainly distinguishing for the ad, target, or channel. Furthermore, publishers choose the ads to display and how to allocate them employing auctioning mechanisms, in which, every day and for each campaign, the advertisers set a bid corresponding to the maximum amount of money per click they are willing to pay and the fraction of the daily budget to invest. In this paper, we study the problem of automating the online joint bid/daily budget optimization of pay-per-click advertising campaigns over multiple channels, and we face the challenging goal of designing techniques with theoretical guarantees that can be applied in real-world applications, where, commonly, data scarcity is a crucial issue. We formulate our problem as a combinatorial semi-bandit problem, which requires solving a special case of the Multiple-Choice Knapsack problem every day. Furthermore, we address data scarcity by designing a model for the dependency of the number of clicks on the bid and daily budget, requiring few parameters at the cost of mild regularity assumptions. We propose two algorithms—the first is randomized, while the second is deterministic—and show that they suffer from a regret that is upper bounded with high probability as O˜(T), where T is the time horizon of the learning process. We experimentally evaluate our algorithms with synthetic settings generated from real data provided by Yahoo!, and we present the results of adopting our algorithms in a real-world application with a daily spent of 1,000 Euros for more than one year. © 2022 Elsevier B.V., All rights reserved.","Combinatorial Bandits; Gaussian Processes; Online Advertising; Budget Control; Combinatorial Optimization; Investments; Learning Algorithms; Learning Systems; Advertizing; Advertizing Campaigns; Combinatorial Bandit; Data Scarcity; Internet Advertizing; Online Advertizing; Optimisations; Pay Per Clicks; Real-world; Total Investment; Marketing"
"Unsupervised and few-shot parsing from pretrained language models","2022","Artificial Intelligence","10.1016/j.artint.2022.103665","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123708981&doi=10.1016%2Fj.artint.2022.103665&partnerID=40&md5=cae2f48572e4f4a23d6e9ca2e71c7aa1","Pretrained language models are generally acknowledged to be able to encode syntax [46,16,13]. In this article, we propose UPOA, an Unsupervised constituent Parsing model that calculates an Out Association score solely based on the self-attention weight matrix learned in a pretrained language model as the syntactic distance for span segmentation. We further propose an enhanced version, UPIO, which exploits both inside association and outside association scores for estimating the likelihood of a span. Experiments with UPOA and UPIO disclose that the linear projection matrices for the query and key in the self-attention mechanism play an important role in parsing. We therefore extend the unsupervised models to few-shot parsing models (FPOA, FPIO) that use a few annotated trees to learn better linear projection matrices for parsing. Experiments on the Penn Treebank demonstrate that our unsupervised parsing model UPIO achieves results comparable to the state of the art on short sentences (length <= 10). Our few-shot parsing model FPIO trained with only 20 annotated trees outperforms a previous few-shot parsing method trained with 50 annotated trees. Experiments on cross-lingual parsing show that both unsupervised and few-shot parsing methods are better than previous methods on most languages of SPMRL [39]. © 2022 Elsevier B.V., All rights reserved.","Few-shot Parsing; Pretrained Language Model; Self-attention Mechanism; Unsupervised Constituent Parsing; Computational Linguistics; Forestry; Matrix Algebra; Attention Mechanisms; Encode Syntax; Few-shot Parsing; Language Model; Linear Projections; Parsing Methods; Pretrained Language Model; Projection Matrix; Self-attention Mechanism; Unsupervised Constituent Parsing; Syntactics"
"A local method for identifying causal relations under Markov equivalence","2022","Artificial Intelligence","10.1016/j.artint.2022.103669","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123701356&doi=10.1016%2Fj.artint.2022.103669&partnerID=40&md5=ca366ebce69a5a0632448044cd1392fe","Causality is important for designing interpretable and robust methods in artificial intelligence research. We propose a local approach to identify whether a variable is a cause of a given target under the framework of causal graphical models of directed acyclic graphs (DAGs). In general, the causal relation between two variables may not be identifiable from observational data as many causal DAGs encoding different causal relations are Markov equivalent. In this paper, we first introduce a sufficient and necessary graphical condition to check the existence of a causal path from a variable to a target in every Markov equivalent DAG. Next, we provide local criteria for identifying whether a variable is a cause/non-cause of a target based only on the local structure instead of the entire graph. Finally, we propose a local learning algorithm for this causal query via learning the local structure of the variable and some additional statistical independence tests related to the target. Simulation studies show that our local algorithm is efficient and effective, compared with other state-of-art methods. © 2022 Elsevier B.V., All rights reserved.","Causal Dag Models; Causality; Implicit Cause; Local Learning Method; Markov Equivalence Class; Equivalence Classes; Learning Algorithms; Learning Systems; Causal Directed Acyclic Graph Model; Causal Relations; Causality; Directed Acyclic Graph Model; Implicit Cause; Learning Methods; Local Learning; Local Learning Method; Local Structure; Markov Equivalence Class; Directed Graphs"
"LMMS reloaded: Transformer-based sense embeddings for disambiguation and beyond","2022","Artificial Intelligence","10.1016/j.artint.2022.103661","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123582341&doi=10.1016%2Fj.artint.2022.103661&partnerID=40&md5=349150c4b1884a6ac32b7d95f7f8c1f6","Distributional semantics based on neural approaches is a cornerstone of Natural Language Processing, with surprising connections to human meaning representation as well. Recent Transformer-based Language Models have proven capable of producing contextual word representations that reliably convey sense-specific information, simply as a product of self-supervision. Prior work has shown that these contextual representations can be used to accurately represent large sense inventories as sense embeddings, to the extent that a distance-based solution to Word Sense Disambiguation (WSD) tasks outperforms models trained specifically for the task. Still, there remains much to understand on how to use these Neural Language Models (NLMs) to produce sense embeddings that can better harness each NLM's meaning representation abilities. In this work we introduce a more principled approach to leverage information from all layers of NLMs, informed by a probing analysis on 14 NLM variants. We also emphasize the versatility of these sense embeddings in contrast to task-specific models, applying them on several sense-related tasks, besides WSD, while demonstrating improved performance using our proposed approach over prior work focused on sense embeddings. Finally, we discuss unexpected findings regarding layer and model performance variations, and potential applications for downstream tasks. © 2022 Elsevier B.V., All rights reserved.","Neural Language Models; Semantic Representations; Computational Linguistics; Natural Language Processing Systems; Semantics; Contextual Words; Distributional Semantics; Embeddings; Language Model; Neural Language Model; Semantic Representation; Sense Inventories; Specific Information; Word Representations; Word Sense Disambiguation"
"Quantifying and alleviating political bias in language models","2022","Artificial Intelligence","10.1016/j.artint.2021.103654","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123059107&doi=10.1016%2Fj.artint.2021.103654&partnerID=40&md5=4f11a77dadfacde8b82530ca1189e441","Current large-scale language models can be politically biased as a result of the data they are trained on, potentially causing serious problems when they are deployed in real-world settings. In this paper, we first describe metrics for measuring political bias in GPT-2 generation, and discuss several interesting takeaways: 1) The generation of vanilla GPT-2 model is mostly liberal-leaning, 2) Such political bias depends on the sensitive attributes mentioned in the context, and 3) Priming the generation with a explicit political identifier, the extent of political bias is imbalanced (between liberal and conservative). We then propose a reinforcement learning (RL) framework for mitigating such political biases in generated text: By using rewards from word embeddings or a classifier, our RL framework guides debiased generation without having access to the training data or requiring the model to be retrained. In empirical experiments on three attributes sensitive to political bias (gender, location, and topic), our methods reduced bias according to both our metrics and human evaluation, while maintaining readability and semantic coherence. © 2022 Elsevier B.V., All rights reserved.","Bias In Language Models; Measuring Bias; Mitigating Bias; Natural Language Generation; Political Bias; Classification (of Information); Computational Linguistics; Natural Language Processing Systems; Semantics; 'current; Bias In Language Model; Language Model; Large-scales; Measuring Bias; Mitigating Bias; Natural Language Generation; Political Bias; Real World Setting; Sensitive Attribute; Reinforcement Learning"
"Exact stochastic constraint optimisation with applications in network analysis","2022","Artificial Intelligence","10.1016/j.artint.2021.103650","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122611411&doi=10.1016%2Fj.artint.2021.103650&partnerID=40&md5=41070abe5f90400a61bb83f77e21013c","We present an extensive study of methods for exactly solving stochastic constraint (optimisation) problems (SCPs) in network analysis. These problems are prevalent in science, governance and industry. The first method we study is generic and decomposes stochastic constraints into a multitude of smaller local constraints that are solved using a constraint programming (CP) or mixed-integer programming (MIP) solver. However, many SCPs are formulated on probability distributions with a monotonic property, meaning that adding a positive decision to a partial solution to the problem cannot cause a decrease in solution quality. The second method is specifically designed for solving global stochastic constraints on monotonic probability distributions (SCMDs) in CP. Both methods use knowledge compilation to obtain a decision diagram encoding of the relevant probability distributions, where we focus on ordered binary decision diagrams (OBDDs). We discuss theoretical advantages and disadvantages of these methods and evaluate them experimentally. We observed that global approaches to solving SCMDs outperform decomposition approaches from CP, and perform complementarily to MIP-based decomposition approaches, while scaling much more favourably with instance size. Both methods have many alternative design choices, as both knowledge compilation and constraint solvers are used in a single pipeline. To identify which configurations work best, we apply programming by optimisation. Specifically, we show how an automated algorithm configurator can be used to find optimised configurations of our pipeline. After configuration, our global SCMD solving pipeline outperforms its closest competitor (a MIP-based decomposition pipeline) on all test sets we considered by up to two orders of magnitude in terms of PAR10 scores. © 2022 Elsevier B.V., All rights reserved.","Automated Algorithm Configuration; Constraint Programming; Global Constraints; Monotonic Probability Distributions; Ordered Binary Decision Diagrams; Probabilistic Inference; Probabilistic Networks; Stochastic Constraints; Binary Decision Diagrams; Constraint Programming; Constraint Theory; Inference Engines; Pipelines; Probability Distributions; Stochastic Systems; Algorithm Configurations; Automated Algorithm Configuration; Automated Algorithms; Global Constraints; Monotonic Probability Distribution; Monotonics; Ordered Binary Decision Diagrams; Probabilistic Inference; Probabilistic Network; Probability: Distributions; Stochastic Constraints; Integer Programming"
"Treewidth-aware reductions of normal ASP to SAT – Is normal ASP harder than SAT after all?","2022","Artificial Intelligence","10.1016/j.artint.2021.103651","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122504149&doi=10.1016%2Fj.artint.2021.103651&partnerID=40&md5=1309db095321242371307b7df475eece","Answer Set Programming (ASP) is a paradigm for modeling and solving problems for knowledge representation and reasoning. There are plenty of results dedicated to studying the hardness of (fragments of) ASP. So far, these studies resulted in characterizations in terms of computational complexity as well as in fine-grained insights presented in form of dichotomy-style results, lower bounds when translating to other formalisms like propositional satisfiability (SAT), and even detailed parameterized complexity landscapes. A generic parameter in parameterized complexity originating from graph theory is the so-called treewidth, which in a sense captures structural density of a program. Recently, there was an increase in the number of treewidth-based solvers related to SAT. While there are translations from (normal) ASP to SAT, no reduction that preserves treewidth or at least keeps track of the treewidth increase is known. In this paper we propose a novel reduction from normal ASP to SAT that is aware of the treewidth, and guarantees that a slight increase of treewidth is indeed sufficient. Further, we show a new result establishing that, when considering treewidth, already the fragment of normal ASP is slightly harder than SAT (under reasonable assumptions in computational complexity). This also confirms that our reduction probably cannot be significantly improved and that the slight increase of treewidth is unavoidable. Finally, we present an empirical study of our novel reduction from normal ASP to SAT, where we compare treewidth upper bounds that are obtained via known decomposition heuristics. Overall, our reduction works better with these heuristics than existing translations. © 2022 Elsevier B.V., All rights reserved.","Answer Set Programming; Complexity Analysis; Parameterized Complexity; Tree Decomposition; Treewidth; Treewidth-aware Reductions; Graph Theory; Knowledge Representation; Logic Programming; Parameterization; % Reductions; Answer Set Programming; Complexity Analysis; Knowledge Representation And Reasoning; Parameterized Complexity; Satisfiability; Tree Decomposition; Tree-width; Treewidth-aware Reduction; Computational Complexity"
"Imperfect ImaGANation: Implications of GANs exacerbating biases on facial data augmentation and snapchat face lenses","2022","Artificial Intelligence","10.1016/j.artint.2021.103652","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122493539&doi=10.1016%2Fj.artint.2021.103652&partnerID=40&md5=cdb549290b8179c28d6662417bf05eaf","In this paper, we show that popular Generative Adversarial Network (GAN) variants exacerbate biases along the axes of gender and skin tone in the generated data. The use of synthetic data generated by GANs is widely used for a variety of tasks ranging from data augmentation to stylizing images. While practitioners celebrate this method as an economical way to obtain synthetic data to train data-hungry machine learning models or provide new features to users of mobile applications, it is unclear whether they recognize the perils of such techniques when applied to real world datasets biased along latent dimensions. Although one expects GANs to replicate the distribution of the original data, in real-world settings with limited data and finite network capacity, GANs suffer from mode collapse. First, we show readily-accessible GAN variants such as DCGANs ‘imagine’ faces of synthetic engineering professors that have masculine facial features and fair skin tones. When using popular GAN architectures that attempt to address mode-collapse, we observe that these variants either provide a false sense of security or suffer from other inherent limitations due to their design choice. Second, we show that a conditional GAN variant transforms input images of female and nonwhite faces to have more masculine features and lighter skin when asked to generate faces of engineering professors. Worse yet, prevalent filters on Snapchat end up consistently lightening the skin tones in people of color when trying to make face images appear more feminine. Thus, our study is meant to serve as a cautionary tale for practitioners and educate them about the side-effect of bias amplification when applying GAN-based techniques. © 2022 Elsevier B.V., All rights reserved.","Algorithmic Bias; Data Augmentation; Generative Adversarial Networks (gans); Social Media; Societal Impacts; Economic And Social Effects; Neural Networks; Algorithmic Bias; Algorithmics; Data Augmentation; Engineering Professors; Facial Data; Generative Adversarial Network; Skin Tone; Social Media; Societal Impacts; Synthetic Data; Generative Adversarial Networks"
"Exploration-exploitation in multi-agent learning: Catastrophe theory meets game theory","2022","Artificial Intelligence","10.1016/j.artint.2021.103653","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122285053&doi=10.1016%2Fj.artint.2021.103653&partnerID=40&md5=14342b19cf49710fb87c1c3254acd558","Exploration-exploitation is a powerful and practical tool in multi-agent learning (MAL); however, its effects are far from understood. To make progress in this direction, we study a smooth analogue of Q-learning. We start by showing that our learning model has strong theoretical justification as an optimal model for studying exploration-exploitation. Specifically, we prove (1) that smooth Q-learning has bounded regret in arbitrary games for a cost model that explicitly balances game-rewards and exploration-costs, i.e., costs from testing potentially suboptimal actions, and (2) that it always converges to the set of quantal-response equilibria (QRE), the standard solution concept for games with bounded rationality, in arbitrary weighted potential games. In our main task, we then turn to measure the effect of exploration on collective system performance. We characterize the geometry of the QRE surface in low-dimensional MAL systems and link our findings with catastrophe (bifurcation) theory. In particular, as the exploration hyperparameter evolves over-time, the system undergoes phase transitions where the number and stability of equilibria can change radically given an infinitesimal change to the exploration parameter. Based on this, we provide a formal theoretical treatment of how tuning the exploration parameter can provably lead to equilibrium selection with both positive as well as negative (and potentially unbounded) effects to system performance. © 2021 Elsevier B.V., All rights reserved.","Catastrophe Theory; Exploration-exploitation; Game Theory; Multi-agent Learning; Game Theory; Multi Agent Systems; Phase Equilibria; Reinforcement Learning; Catastrophe Theory; Cost Models; Exploration/exploitation; Learning Models; Optimal Model; Q-learning; Quantal Response Equilibriums; Solution Concepts; Standard Solutions; Systems Performance; System Theory"
"An efficient algorithm for counting Markov equivalent DAGs","2022","Artificial Intelligence","10.1016/j.artint.2021.103648","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85121633976&doi=10.1016%2Fj.artint.2021.103648&partnerID=40&md5=827b7b5fc9d6519000cf3468f6c58d59","We consider the problem of counting the number of DAGs which are Markov equivalent, i.e., which encode the same conditional independencies between random variables. The problem has been studied, among others, in the context of causal discovery, and it is known that it reduces to counting the number of so-called moral acyclic orientations of certain undirected graphs, notably chordal graphs. Our main empirical contribution is a new algorithm which outperforms previously known exact algorithms for the considered problem by a significant margin. On the theoretical side, we show that our algorithm is guaranteed to run in polynomial time on a broad cubic-time recognisable class of chordal graphs, including interval graphs. © 2021 Elsevier B.V., All rights reserved.","Chordal Graphs; Computational Complexity; Markov Equivalence; Computational Complexity; Computational Efficiency; Graphic Methods; Polynomial Approximation; Acyclic Orientation; Chordal Graphs; Exact Algorithms; Interval Graph; Markov Equivalences; Polynomial-time; Undirected Graph; Undirected Graphs"
"Knowledge-based programs as building blocks for planning","2022","Artificial Intelligence","10.1016/j.artint.2021.103634","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85121110937&doi=10.1016%2Fj.artint.2021.103634&partnerID=40&md5=f3dfeb950dc364b2174d37a92776ea18","Knowledge-based programs contain both world-altering actions, which upon execution change the state of the world, and sensing actions, which upon execution change the knowledge state of the agent. Knowledge-based programming has been proposed as an alternative to planning, since programs allow solving families of planning problems. Notwithstanding, agents equipped with a variety of knowledge-based procedures can compose these procedures to achieve goals, exhibiting greater degrees of flexibility. Optimized state-of-the-art planners, unfortunately, cannot be used directly to compose programs since they require operators (not programs), defined by preconditions and effects. In this article we study how to compute preconditions and effects of knowledge-based programs in order to allow state-of-the-art planners to construct plans with knowledge-based programs as building blocks. We study the problem in the language of the situation calculus, appealing to Golog to represent our programs. To this end, we propose an offline execution semantics for Golog programs with sensing. We then propose a compilation method that transforms our action theory with programs into a new theory where programs are replaced by primitive actions. This enables us to use state-of-the-art, operator-based planning techniques to plan with programs that sense for a restricted but compelling class of problems. Finally, we discuss the applicability of these results to existing operator-based planners that support sensing and illustrate the computational advantage of planning with programs that sense via an experiment. © 2021 Elsevier B.V., All rights reserved.","Automated Planning; Contingent Planning; Epistemic Planning; Knowledge-based Planning; Calculations; Computation Theory; Knowledge Based Systems; Semantics; Automated Planning; Building Blockes; Contingent Planning; Epistemic Planning; Knowledge Based; Knowledge Based Planning; Knowledge Based Programs; Knowledge State; Planning Problem; State Of The Art; Planning"
